dateRep;day;month;year;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2019;continentExp;Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
2020-06-15;15;6;2020;5;0;Lituanie;LT;LTU;2794184.0;Europe;3.32834201
2020-06-14;14;6;2020;7;1;Lituanie;LT;LTU;2794184.0;Europe;3.32834201
2020-06-13;13;6;2020;4;0;Lituanie;LT;LTU;2794184.0;Europe;3.36413064
2020-06-12;12;6;2020;19;0;Lituanie;LT;LTU;2794184.0;Europe;3.43570788
2020-06-11;11;6;2020;6;2;Lituanie;LT;LTU;2794184.0;Europe;3.07782165
2020-06-10;10;6;2020;7;1;Lituanie;LT;LTU;2794184.0;Europe;3.14939889
2020-06-09;9;6;2020;6;0;Lituanie;LT;LTU;2794184.0;Europe;3.04203302
2020-06-08;8;6;2020;9;0;Lituanie;LT;LTU;2794184.0;Europe;3.25676477
2020-06-07;7;6;2020;11;0;Lituanie;LT;LTU;2794184.0;Europe;3.18518752
2020-06-06;6;6;2020;7;0;Lituanie;LT;LTU;2794184.0;Europe;3.22097614
2020-06-05;5;6;2020;3;0;Lituanie;LT;LTU;2794184.0;Europe;3.32834201
2020-06-04;4;6;2020;2;0;Lituanie;LT;LTU;2794184.0;Europe;3.82938275
2020-06-03;3;6;2020;4;1;Lituanie;LT;LTU;2794184.0;Europe;4.29463486
2020-06-02;2;6;2020;3;0;Lituanie;LT;LTU;2794184.0;Europe;4.68830972
2020-06-01;1;6;2020;5;0;Lituanie;LT;LTU;2794184.0;Europe;4.79567559
2020-05-31;31;5;2020;8;2;Lituanie;LT;LTU;2794184.0;Europe;4.86725284
2020-05-30;30;5;2020;6;0;Lituanie;LT;LTU;2794184.0;Europe;4.97461871
2020-05-29;29;5;2020;9;2;Lituanie;LT;LTU;2794184.0;Europe;5.18935045
2020-05-28;28;5;2020;8;1;Lituanie;LT;LTU;2794184.0;Europe;5.08198458
2020-05-27;27;5;2020;4;2;Lituanie;LT;LTU;2794184.0;Europe;5.29671632
2020-05-26;26;5;2020;12;0;Lituanie;LT;LTU;2794184.0;Europe;5.36829357
2020-05-25;25;5;2020;7;0;Lituanie;LT;LTU;2794184.0;Europe;5.15356183
2020-05-24;24;5;2020;12;2;Lituanie;LT;LTU;2794184.0;Europe;6.15564329
2020-05-23;23;5;2020;10;0;Lituanie;LT;LTU;2794184.0;Europe;6.0124888
2020-05-22;22;5;2020;17;1;Lituanie;LT;LTU;2794184.0;Europe;5.76196843
2020-05-21;21;5;2020;15;0;Lituanie;LT;LTU;2794184.0;Europe;5.33250495
2020-05-20;20;5;2020;15;1;Lituanie;LT;LTU;2794184.0;Europe;4.97461871
2020-05-19;19;5;2020;6;3;Lituanie;LT;LTU;2794184.0;Europe;4.58094385
2020-05-18;18;5;2020;7;1;Lituanie;LT;LTU;2794184.0;Europe;4.68830972
2020-05-17;17;5;2020;11;1;Lituanie;LT;LTU;2794184.0;Europe;4.58094385
2020-05-16;16;5;2020;12;0;Lituanie;LT;LTU;2794184.0;Europe;4.43778935
2020-05-15;15;5;2020;6;0;Lituanie;LT;LTU;2794184.0;Europe;4.5093666
2020-05-14;14;5;2020;14;4;Lituanie;LT;LTU;2794184.0;Europe;4.65252109
2020-05-13;13;5;2020;6;0;Lituanie;LT;LTU;2794184.0;Europe;5.2609277
2020-05-12;12;5;2020;6;0;Lituanie;LT;LTU;2794184.0;Europe;1.28839046
2020-05-11;11;5;2020;35;0;Lituanie;LT;LTU;2794184.0;Europe;1.46733358
2020-05-10;10;5;2020;8;1;Lituanie;LT;LTU;2794184.0;Europe;0.64419523
2020-05-09;9;5;2020;3;0;Lituanie;LT;LTU;2794184.0;Europe;0.93050422
2020-05-08;8;5;2020;5;1;Lituanie;LT;LTU;2794184.0;Europe;0.82313835
2020-05-07;7;5;2020;5;2;Lituanie;LT;LTU;2794184.0;Europe;1.07365871
2020-05-06;6;5;2020;4;0;Lituanie;LT;LTU;2794184.0;Europe;1.89679706
2020-05-05;5;5;2020;9;0;Lituanie;LT;LTU;2794184.0;Europe;2.46941504
2020-05-04;4;5;2020;4;0;Lituanie;LT;LTU;2794184.0;Europe;3.0062444
2020-05-03;3;5;2020;7;1;Lituanie;LT;LTU;2794184.0;Europe;3.86517137
2020-05-02;2;5;2020;14;0;Lituanie;LT;LTU;2794184.0;Europe;5.72617981
2020-05-01;1;5;2020;10;0;Lituanie;LT;LTU;2794184.0;Europe;8.44611522
2020-04-30;30;4;2020;31;1;Lituanie;LT;LTU;2794184.0;Europe;10.16396916
2020-04-29;29;4;2020;-105;3;Lituanie;LT;LTU;2794184.0;Europe;9.80608292
2020-04-28;28;4;2020;11;0;Lituanie;LT;LTU;2794184.0;Europe;13.56388842
2020-04-27;27;4;2020;12;0;Lituanie;LT;LTU;2794184.0;Europe;13.45652255
2020-04-26;26;4;2020;16;1;Lituanie;LT;LTU;2794184.0;Europe;13.34915668
2020-04-25;25;4;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;14.70912438
2020-04-24;24;4;2020;12;2;Lituanie;LT;LTU;2794184.0;Europe;16.28382383
2020-04-23;23;4;2020;28;0;Lituanie;LT;LTU;2794184.0;Europe;17.39327117
2020-04-22;22;4;2020;20;1;Lituanie;LT;LTU;2794184.0;Europe;17.53642566
2020-04-21;21;4;2020;24;1;Lituanie;LT;LTU;2794184.0;Europe;18.14483227
2020-04-20;20;4;2020;28;3;Lituanie;LT;LTU;2794184.0;Europe;18.43114126
2020-04-19;19;4;2020;59;0;Lituanie;LT;LTU;2794184.0;Europe;18.86060474
2020-04-18;18;4;2020;90;1;Lituanie;LT;LTU;2794184.0;Europe;16.74907594
2020-04-17;17;4;2020;58;3;Lituanie;LT;LTU;2794184.0;Europe;17.894311899999998
2020-04-16;16;4;2020;21;5;Lituanie;LT;LTU;2794184.0;Europe;18.25219814
2020-04-15;15;4;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;19.21849098
2020-04-14;14;4;2020;8;0;Lituanie;LT;LTU;2794184.0;Europe;20.97213355
2020-04-13;13;4;2020;9;1;Lituanie;LT;LTU;2794184.0;Europe;20.68582456
2020-04-12;12;4;2020;54;6;Lituanie;LT;LTU;2794184.0;Europe;23.58470308
2020-04-11;11;4;2020;44;2;Lituanie;LT;LTU;2794184.0;Europe;22.94050785
2020-04-10;10;4;2020;43;0;Lituanie;LT;LTU;2794184.0;Europe;23.47733721
2020-04-09;9;4;2020;32;0;Lituanie;LT;LTU;2794184.0;Europe;22.83314198
2020-04-08;8;4;2020;37;1;Lituanie;LT;LTU;2794184.0;Europe;24.01416657
2020-04-07;7;4;2020;32;1;Lituanie;LT;LTU;2794184.0;Europe;23.7636462
2020-04-06;6;4;2020;40;4;Lituanie;LT;LTU;2794184.0;Europe;23.906800699999998
2020-04-05;5;4;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;23.83522345
2020-04-04;4;4;2020;122;0;Lituanie;LT;LTU;2794184.0;Europe;25.12361391
2020-04-03;3;4;2020;68;1;Lituanie;LT;LTU;2794184.0;Europe;21.5089629
2020-04-02;2;4;2020;48;1;Lituanie;LT;LTU;2794184.0;Europe;19.61216584
2020-04-01;1;4;2020;49;0;Lituanie;LT;LTU;2794184.0;Europe;18.18062089
2020-03-31;31;3;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;16.71328731
2020-03-30;30;3;2020;90;0;Lituanie;LT;LTU;2794184.0;Europe;16.82065319
2020-03-29;29;3;2020;36;2;Lituanie;LT;LTU;2794184.0;Europe;13.77862016
2020-03-28;28;3;2020;59;1;Lituanie;LT;LTU;2794184.0;Europe;12.59759558
2020-03-27;27;3;2020;25;0;Lituanie;LT;LTU;2794184.0;Europe;10.59343264
2020-03-26;26;3;2020;65;2;Lituanie;LT;LTU;2794184.0;Europe;9.69871705
2020-03-25;25;3;2020;30;1;Lituanie;LT;LTU;2794184.0;Europe;7.44403375
2020-03-24;24;3;2020;36;0;Lituanie;LT;LTU;2794184.0;Europe;6.37037504
2020-03-23;23;3;2020;38;0;Lituanie;LT;LTU;2794184.0;Europe;5.08198458
2020-03-22;22;3;2020;36;0;Lituanie;LT;LTU;2794184.0;Europe;3.72201688
2020-03-21;21;3;2020;21;1;Lituanie;LT;LTU;2794184.0;Europe;2.46941504
2020-03-20;20;3;2020;15;0;Lituanie;LT;LTU;2794184.0;Europe;1.71785394
2020-03-19;19;3;2020;8;0;Lituanie;LT;LTU;2794184.0;Europe;1.18102459
2020-03-18;18;3;2020;8;0;Lituanie;LT;LTU;2794184.0;Europe;0.89471559
2020-03-17;17;3;2020;3;0;Lituanie;LT;LTU;2794184.0;Europe;0.6084066
2020-03-16;16;3;2020;5;0;Lituanie;LT;LTU;2794184.0;Europe;0.50104073
2020-03-15;15;3;2020;3;0;Lituanie;LT;LTU;2794184.0;Europe;0.32209761
2020-03-14;14;3;2020;3;0;Lituanie;LT;LTU;2794184.0;Europe;0.21473174
2020-03-12;12;3;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.10736587
2020-03-11;11;3;2020;2;0;Lituanie;LT;LTU;2794184.0;Europe;0.10736587
2020-03-02;2;3;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.03578862
2020-03-01;1;3;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.03578862
2020-02-29;29;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.03578862
2020-02-28;28;2;2020;1;0;Lituanie;LT;LTU;2794184.0;Europe;0.03578862
2020-02-27;27;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-26;26;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-25;25;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-24;24;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-23;23;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-22;22;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-21;21;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-20;20;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-19;19;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-18;18;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-17;17;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-16;16;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-15;15;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-14;14;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-13;13;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-12;12;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-11;11;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-10;10;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-09;9;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-08;8;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-07;7;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-06;6;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-05;5;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-04;4;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-03;3;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-02;2;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-02-01;1;2;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-31;31;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-30;30;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-29;29;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-28;28;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-27;27;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-26;26;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-25;25;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-24;24;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-23;23;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-22;22;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-21;21;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-20;20;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-19;19;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-18;18;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-17;17;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-16;16;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-15;15;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-14;14;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-13;13;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;0.0
2020-01-12;12;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;
2020-01-11;11;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;
2020-01-10;10;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;
2020-01-09;9;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;
2020-01-08;8;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;
2020-01-07;7;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;
2020-01-06;6;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;
2020-01-05;5;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;
2020-01-04;4;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;
2020-01-03;3;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;
2020-01-02;2;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;
2020-01-01;1;1;2020;0;0;Lituanie;LT;LTU;2794184.0;Europe;
2019-12-31;31;12;2019;0;0;Lituanie;LT;LTU;2794184.0;Europe;
2020-10-21;21;10;2020;353;3;Luxembourg;LU;LUX;613894.0;Europe;368.46752045
2020-10-20;20;10;2020;242;0;Luxembourg;LU;LUX;613894.0;Europe;319.76204361
2020-10-19;19;10;2020;175;0;Luxembourg;LU;LUX;613894.0;Europe;315.52678475
2020-10-18;18;10;2020;0;0;Luxembourg;LU;LUX;613894.0;Europe;287.02023476
2020-10-17;17;10;2020;227;0;Luxembourg;LU;LUX;613894.0;Europe;287.02023476
2020-10-16;16;10;2020;214;0;Luxembourg;LU;LUX;613894.0;Europe;268.6131482
2020-10-15;15;10;2020;190;0;Luxembourg;LU;LUX;613894.0;Europe;247.76264306
2020-10-14;14;10;2020;109;0;Luxembourg;LU;LUX;613894.0;Europe;229.51845107
2020-10-13;13;10;2020;371;3;Luxembourg;LU;LUX;613894.0;Europe;220.72214421
2020-10-12;12;10;2020;0;0;Luxembourg;LU;LUX;613894.0;Europe;163.38325509
2020-10-11;11;10;2020;0;0;Luxembourg;LU;LUX;613894.0;Europe;170.87640537
2020-10-10;10;10;2020;141;1;Luxembourg;LU;LUX;613894.0;Europe;183.58218194
2020-10-09;9;10;2020;100;1;Luxembourg;LU;LUX;613894.0;Europe;172.83114023
2020-10-08;8;10;2020;140;0;Luxembourg;LU;LUX;613894.0;Europe;167.61851395
2020-10-07;7;10;2020;54;1;Luxembourg;LU;LUX;613894.0;Europe;156.86747223
2020-10-06;6;10;2020;216;2;Luxembourg;LU;LUX;613894.0;Europe;164.36062252
2020-10-05;5;10;2020;0;0;Luxembourg;LU;LUX;613894.0;Europe;147.41958709
2020-10-04;4;10;2020;0;0;Luxembourg;LU;LUX;613894.0;Europe;161.42852023
2020-10-03;3;10;2020;114;0;Luxembourg;LU;LUX;613894.0;Europe;161.42852023
2020-10-02;2;10;2020;86;1;Luxembourg;LU;LUX;613894.0;Europe;171.69087823
2020-10-01;1;10;2020;78;0;Luxembourg;LU;LUX;613894.0;Europe;181.62744708
2020-09-30;30;9;2020;55;0;Luxembourg;LU;LUX;613894.0;Europe;186.84007337
